transaction_id,company_id,date,type,category,amount
CT-003440,COMP-04,2025-03-23,outflow,Vendor Payments,31953.73
CT-003441,COMP-04,2025-03-24,inflow,Revenue/Collections,191979.34
CT-003442,COMP-04,2025-03-24,outflow,Payroll,144759.11
CT-003443,COMP-04,2025-03-25,inflow,Revenue/Collections,191298.0
CT-003444,COMP-04,2025-03-25,outflow,Payroll,151972.12
CT-003445,COMP-04,2025-03-26,inflow,Revenue/Collections,214287.68
CT-003446,COMP-04,2025-03-26,outflow,Vendor Payments,218674.0
CT-003447,COMP-04,2025-03-27,inflow,Revenue/Collections,219751.92
CT-003448,COMP-04,2025-03-27,outflow,Payroll,226130.42
CT-003449,COMP-04,2025-03-28,inflow,Revenue/Collections,193826.71
CT-003450,COMP-04,2025-03-28,outflow,Operating Expenses,236533.81
CT-003451,COMP-04,2025-03-29,inflow,Revenue/Collections,103397.61
CT-003452,COMP-04,2025-03-29,outflow,Vendor Payments,114375.99
CT-003453,COMP-04,2025-03-30,inflow,Revenue/Collections,91718.17
CT-003454,COMP-04,2025-03-30,outflow,Vendor Payments,42732.56
CT-003455,COMP-04,2025-03-31,inflow,Revenue/Collections,196860.54
CT-003456,COMP-04,2025-03-31,outflow,Payroll,217464.05
CT-003457,COMP-04,2025-04-01,inflow,Revenue/Collections,218014.5
CT-003458,COMP-04,2025-04-01,outflow,Vendor Payments,153167.13
CT-003459,COMP-04,2025-04-02,inflow,Revenue/Collections,276901.85
CT-003460,COMP-04,2025-04-02,outflow,Payroll,148133.18
CT-003461,COMP-04,2025-04-03,inflow,Revenue/Collections,265251.99
CT-003462,COMP-04,2025-04-03,outflow,Payroll,126145.95
CT-003463,COMP-04,2025-04-04,inflow,Revenue/Collections,250612.45
CT-003464,COMP-04,2025-04-04,outflow,Payroll,117201.85
CT-003465,COMP-04,2025-04-05,inflow,Revenue/Collections,80223.48
CT-003466,COMP-04,2025-04-05,outflow,Payroll,56253.85
CT-003467,COMP-04,2025-04-06,inflow,Revenue/Collections,91967.22
CT-003468,COMP-04,2025-04-06,outflow,Operating Expenses,42136.0
CT-003469,COMP-04,2025-04-07,inflow,Revenue/Collections,222486.99
CT-003470,COMP-04,2025-04-07,outflow,Payroll,140812.34
CT-003471,COMP-04,2025-04-08,inflow,Revenue/Collections,212078.79
CT-003472,COMP-04,2025-04-08,outflow,Operating Expenses,124817.5
CT-003473,COMP-04,2025-04-09,inflow,Revenue/Collections,202989.12
CT-003474,COMP-04,2025-04-09,outflow,Operating Expenses,142273.82
CT-003475,COMP-04,2025-04-10,inflow,Revenue/Collections,221676.84
CT-003476,COMP-04,2025-04-10,outflow,Vendor Payments,155416.21
CT-003477,COMP-04,2025-04-11,inflow,Revenue/Collections,217094.48
CT-003478,COMP-04,2025-04-11,outflow,Vendor Payments,124312.09
CT-003479,COMP-04,2025-04-12,inflow,Revenue/Collections,72831.55
CT-003480,COMP-04,2025-04-12,outflow,Operating Expenses,38013.26
CT-003481,COMP-04,2025-04-13,inflow,Revenue/Collections,99156.74
CT-003482,COMP-04,2025-04-13,outflow,Payroll,34378.92
CT-003483,COMP-04,2025-04-14,inflow,Revenue/Collections,206084.86
CT-003484,COMP-04,2025-04-14,outflow,Operating Expenses,119856.1
CT-003485,COMP-04,2025-04-15,inflow,Revenue/Collections,223281.93
CT-003486,COMP-04,2025-04-15,outflow,Operating Expenses,120442.47
CT-003487,COMP-04,2025-04-16,inflow,Revenue/Collections,208449.63
CT-003488,COMP-04,2025-04-16,outflow,Vendor Payments,149207.47
CT-003489,COMP-04,2025-04-17,inflow,Revenue/Collections,199710.32
CT-003490,COMP-04,2025-04-17,outflow,Vendor Payments,138683.77
CT-003491,COMP-04,2025-04-18,inflow,Revenue/Collections,200286.63
CT-003492,COMP-04,2025-04-18,outflow,Vendor Payments,142771.29
CT-003493,COMP-04,2025-04-19,inflow,Revenue/Collections,73785.02
CT-003494,COMP-04,2025-04-19,outflow,Vendor Payments,59117.89
CT-003495,COMP-04,2025-04-20,inflow,Revenue/Collections,65341.62
CT-003496,COMP-04,2025-04-20,outflow,Vendor Payments,35302.23
CT-003497,COMP-04,2025-04-21,inflow,Revenue/Collections,190542.24
CT-003498,COMP-04,2025-04-21,outflow,Vendor Payments,145132.17
CT-003499,COMP-04,2025-04-22,inflow,Revenue/Collections,222854.17
CT-003500,COMP-04,2025-04-22,outflow,Payroll,148919.25
CT-003501,COMP-04,2025-04-23,inflow,Revenue/Collections,209204.92
CT-003502,COMP-04,2025-04-23,outflow,Payroll,121430.91
CT-003503,COMP-04,2025-04-24,inflow,Revenue/Collections,213431.18
CT-003504,COMP-04,2025-04-24,outflow,Operating Expenses,121398.23
CT-003505,COMP-04,2025-04-25,inflow,Revenue/Collections,201039.13
CT-003506,COMP-04,2025-04-25,outflow,Vendor Payments,151644.88
CT-003507,COMP-04,2025-04-26,inflow,Revenue/Collections,79465.44
CT-003508,COMP-04,2025-04-26,outflow,Payroll,84134.1
CT-003509,COMP-04,2025-04-27,inflow,Revenue/Collections,63415.87
CT-003510,COMP-04,2025-04-27,outflow,Payroll,48828.65
CT-003511,COMP-04,2025-04-28,inflow,Revenue/Collections,213206.65
CT-003512,COMP-04,2025-04-28,outflow,Operating Expenses,175406.77
CT-003513,COMP-04,2025-04-29,inflow,Revenue/Collections,221546.68
CT-003514,COMP-04,2025-04-29,outflow,Operating Expenses,201309.38
CT-003515,COMP-04,2025-04-30,inflow,Revenue/Collections,215543.6
CT-003516,COMP-04,2025-04-30,outflow,Payroll,294209.69
CT-003517,COMP-04,2025-05-01,inflow,Revenue/Collections,210646.34
CT-003518,COMP-04,2025-05-01,outflow,Vendor Payments,125291.59
CT-003519,COMP-04,2025-05-02,inflow,Revenue/Collections,251212.39
CT-003520,COMP-04,2025-05-02,outflow,Operating Expenses,155310.24
CT-003521,COMP-04,2025-05-03,inflow,Revenue/Collections,100687.72
CT-003522,COMP-04,2025-05-03,outflow,Payroll,38723.97
CT-003523,COMP-04,2025-05-04,inflow,Revenue/Collections,72730.94
CT-003524,COMP-04,2025-05-04,outflow,Payroll,38633.46
CT-003525,COMP-04,2025-05-05,inflow,Revenue/Collections,256414.32
CT-003526,COMP-04,2025-05-05,outflow,Operating Expenses,130240.34
CT-003527,COMP-04,2025-05-06,inflow,Revenue/Collections,221095.5
CT-003528,COMP-04,2025-05-06,outflow,Vendor Payments,126391.81
CT-003529,COMP-04,2025-05-07,inflow,Revenue/Collections,225993.1
CT-003530,COMP-04,2025-05-07,outflow,Operating Expenses,147410.15
CT-003531,COMP-04,2025-05-08,inflow,Revenue/Collections,218186.67
CT-003532,COMP-04,2025-05-08,outflow,Vendor Payments,146134.21
CT-003533,COMP-04,2025-05-09,inflow,Revenue/Collections,199687.75
CT-003534,COMP-04,2025-05-09,outflow,Operating Expenses,127646.4
CT-003535,COMP-04,2025-05-10,inflow,Revenue/Collections,74543.98
CT-003536,COMP-04,2025-05-10,outflow,Payroll,50037.26
CT-003537,COMP-04,2025-05-11,inflow,Revenue/Collections,69639.12
CT-003538,COMP-04,2025-05-11,outflow,Operating Expenses,38157.12
CT-003539,COMP-04,2025-05-12,inflow,Revenue/Collections,219203.1
CT-003540,COMP-04,2025-05-12,outflow,Operating Expenses,141468.14
CT-003541,COMP-04,2025-05-13,inflow,Revenue/Collections,191965.8
CT-003542,COMP-04,2025-05-13,outflow,Vendor Payments,133457.96
CT-003543,COMP-04,2025-05-14,inflow,Revenue/Collections,200750.96
CT-003544,COMP-04,2025-05-14,outflow,Operating Expenses,135757.66
CT-003545,COMP-04,2025-05-15,inflow,Revenue/Collections,206295.33
CT-003546,COMP-04,2025-05-15,outflow,Operating Expenses,133274.91
CT-003547,COMP-04,2025-05-16,inflow,Revenue/Collections,189720.9
CT-003548,COMP-04,2025-05-16,outflow,Vendor Payments,144009.06
CT-003549,COMP-04,2025-05-17,inflow,Revenue/Collections,86707.12
CT-003550,COMP-04,2025-05-17,outflow,Payroll,46656.82
CT-003551,COMP-04,2025-05-18,inflow,Revenue/Collections,75862.88
CT-003552,COMP-04,2025-05-18,outflow,Operating Expenses,63196.54
CT-003553,COMP-04,2025-05-19,inflow,Revenue/Collections,213079.24
CT-003554,COMP-04,2025-05-19,outflow,Operating Expenses,142841.97
CT-003555,COMP-04,2025-05-20,inflow,Revenue/Collections,225016.43
CT-003556,COMP-04,2025-05-20,outflow,Operating Expenses,156621.73
CT-003557,COMP-04,2025-05-21,inflow,Revenue/Collections,227140.74
CT-003558,COMP-04,2025-05-21,outflow,Vendor Payments,153886.62
CT-003559,COMP-04,2025-05-22,inflow,Revenue/Collections,211918.9
CT-003560,COMP-04,2025-05-22,outflow,Operating Expenses,160172.32
CT-003561,COMP-04,2025-05-23,inflow,Revenue/Collections,218585.52
CT-003562,COMP-04,2025-05-23,outflow,Vendor Payments,127773.63
CT-003563,COMP-04,2025-05-24,inflow,Revenue/Collections,77005.06
CT-003564,COMP-04,2025-05-24,outflow,Operating Expenses,36817.16
CT-003565,COMP-04,2025-05-25,inflow,Revenue/Collections,92929.2
CT-003566,COMP-04,2025-05-25,outflow,Vendor Payments,43915.36
CT-003567,COMP-04,2025-05-26,inflow,Revenue/Collections,192482.23
CT-003568,COMP-04,2025-05-26,outflow,Payroll,242416.96
CT-003569,COMP-04,2025-05-27,inflow,Revenue/Collections,207503.24
CT-003570,COMP-04,2025-05-27,outflow,Vendor Payments,226109.4
CT-003571,COMP-04,2025-05-28,inflow,Revenue/Collections,205410.35
CT-003572,COMP-04,2025-05-28,outflow,Vendor Payments,221427.03
CT-003573,COMP-04,2025-05-29,inflow,Revenue/Collections,192178.81
CT-003574,COMP-04,2025-05-29,outflow,Payroll,220966.25
CT-003575,COMP-04,2025-05-30,inflow,Revenue/Collections,224311.8
CT-003576,COMP-04,2025-05-30,outflow,Payroll,215106.29
CT-003577,COMP-04,2025-05-31,inflow,Revenue/Collections,77219.39
CT-003578,COMP-04,2025-05-31,outflow,Payroll,92819.83
CT-003579,COMP-04,2025-06-01,inflow,Revenue/Collections,110364.59
CT-003580,COMP-04,2025-06-01,outflow,Operating Expenses,39746.19
CT-003581,COMP-04,2025-06-02,inflow,Revenue/Collections,267716.19
CT-003582,COMP-04,2025-06-02,outflow,Operating Expenses,139333.52
CT-003583,COMP-04,2025-06-03,inflow,Revenue/Collections,288423.28
CT-003584,COMP-04,2025-06-03,outflow,Operating Expenses,153335.87
CT-003585,COMP-04,2025-06-04,inflow,Revenue/Collections,254390.45
CT-003586,COMP-04,2025-06-04,outflow,Vendor Payments,155544.32
CT-003587,COMP-04,2025-06-05,inflow,Revenue/Collections,258721.92
CT-003588,COMP-04,2025-06-05,outflow,Payroll,124338.84
CT-003589,COMP-04,2025-06-06,inflow,Revenue/Collections,197047.9
CT-003590,COMP-04,2025-06-06,outflow,Payroll,150392.12
CT-003591,COMP-04,2025-06-07,inflow,Revenue/Collections,96657.85
CT-003592,COMP-04,2025-06-07,outflow,Payroll,56335.3
CT-003593,COMP-04,2025-06-08,inflow,Revenue/Collections,78279.08
CT-003594,COMP-04,2025-06-08,outflow,Operating Expenses,45893.33
CT-003595,COMP-04,2025-06-09,inflow,Revenue/Collections,189514.68
CT-003596,COMP-04,2025-06-09,outflow,Vendor Payments,146035.84
CT-003597,COMP-04,2025-06-10,inflow,Revenue/Collections,195871.62
CT-003598,COMP-04,2025-06-10,outflow,Vendor Payments,158454.7
CT-003599,COMP-04,2025-06-11,inflow,Revenue/Collections,207285.15
CT-003600,COMP-04,2025-06-11,outflow,Payroll,151995.2
CT-003601,COMP-04,2025-06-12,inflow,Revenue/Collections,223166.65
CT-003602,COMP-04,2025-06-12,outflow,Operating Expenses,123216.34
CT-003603,COMP-04,2025-06-13,inflow,Revenue/Collections,204084.62
CT-003604,COMP-04,2025-06-13,outflow,Vendor Payments,133334.84
CT-003605,COMP-04,2025-06-14,inflow,Revenue/Collections,90376.56
CT-003606,COMP-04,2025-06-14,outflow,Vendor Payments,59513.69
CT-003607,COMP-04,2025-06-15,inflow,Revenue/Collections,93548.34
CT-003608,COMP-04,2025-06-15,outflow,Vendor Payments,50355.78
CT-003609,COMP-04,2025-06-16,inflow,Revenue/Collections,224498.58
CT-003610,COMP-04,2025-06-16,outflow,Operating Expenses,148935.21
CT-003611,COMP-04,2025-06-17,inflow,Revenue/Collections,228290.72
CT-003612,COMP-04,2025-06-17,outflow,Vendor Payments,122134.22
CT-003613,COMP-04,2025-06-18,inflow,Revenue/Collections,224599.74
CT-003614,COMP-04,2025-06-18,outflow,Vendor Payments,141510.8
CT-003615,COMP-04,2025-06-19,inflow,Revenue/Collections,206605.67
CT-003616,COMP-04,2025-06-19,outflow,Operating Expenses,157723.19
CT-003617,COMP-04,2025-06-20,inflow,Revenue/Collections,217648.04
CT-003618,COMP-04,2025-06-20,outflow,Operating Expenses,148826.47
CT-003619,COMP-04,2025-06-21,inflow,Revenue/Collections,83769.28
CT-003620,COMP-04,2025-06-21,outflow,Vendor Payments,48910.86
CT-003621,COMP-04,2025-06-22,inflow,Revenue/Collections,77666.37
CT-003622,COMP-04,2025-06-22,outflow,Operating Expenses,38123.88
CT-003623,COMP-04,2025-06-23,inflow,Revenue/Collections,211327.15
CT-003624,COMP-04,2025-06-23,outflow,Operating Expenses,121529.36
CT-003625,COMP-04,2025-06-24,inflow,Revenue/Collections,190614.57
CT-003626,COMP-04,2025-06-24,outflow,Payroll,153027.21
CT-003627,COMP-04,2025-06-25,inflow,Revenue/Collections,215707.69
CT-003628,COMP-04,2025-06-25,outflow,Payroll,147404.29
CT-003629,COMP-04,2025-06-26,inflow,Revenue/Collections,191579.69
CT-003630,COMP-04,2025-06-26,outflow,Operating Expenses,207168.12
CT-003631,COMP-04,2025-06-27,inflow,Revenue/Collections,191958.18
CT-003632,COMP-04,2025-06-27,outflow,Vendor Payments,229097.62
CT-003633,COMP-04,2025-06-28,inflow,Revenue/Collections,100252.53
CT-003634,COMP-04,2025-06-28,outflow,Payroll,76287.45
CT-003635,COMP-04,2025-06-29,inflow,Revenue/Collections,68889.74
CT-003636,COMP-04,2025-06-29,outflow,Payroll,91893.39
CT-003637,COMP-04,2025-06-30,inflow,Revenue/Collections,222041.93
CT-003638,COMP-04,2025-06-30,outflow,Operating Expenses,223983.4
CT-003639,COMP-04,2025-07-01,inflow,Revenue/Collections,224731.11
CT-003640,COMP-04,2025-07-01,outflow,Vendor Payments,128305.64
CT-003641,COMP-04,2025-07-02,inflow,Revenue/Collections,268454.63
CT-003642,COMP-04,2025-07-02,outflow,Operating Expenses,161425.2
CT-003643,COMP-04,2025-07-03,inflow,Revenue/Collections,236130.61
CT-003644,COMP-04,2025-07-03,outflow,Payroll,138203.4
CT-003645,COMP-04,2025-07-04,inflow,Revenue/Collections,265878.85
CT-003646,COMP-04,2025-07-04,outflow,Operating Expenses,154348.76
CT-003647,COMP-04,2025-07-05,inflow,Revenue/Collections,96473.95
CT-003648,COMP-04,2025-07-05,outflow,Operating Expenses,45802.62
CT-003649,COMP-04,2025-07-06,inflow,Revenue/Collections,92520.8
CT-003650,COMP-04,2025-07-06,outflow,Vendor Payments,29104.98
CT-003651,COMP-04,2025-07-07,inflow,Revenue/Collections,214653.84
CT-003652,COMP-04,2025-07-07,outflow,Payroll,145673.23
CT-003653,COMP-04,2025-07-08,inflow,Revenue/Collections,201249.46
CT-003654,COMP-04,2025-07-08,outflow,Operating Expenses,152595.55
CT-003655,COMP-04,2025-07-09,inflow,Revenue/Collections,228876.31
CT-003656,COMP-04,2025-07-09,outflow,Payroll,141103.34
CT-003657,COMP-04,2025-07-10,inflow,Revenue/Collections,192549.01
CT-003658,COMP-04,2025-07-10,outflow,Vendor Payments,122686.6
CT-003659,COMP-04,2025-07-11,inflow,Revenue/Collections,215949.67
CT-003660,COMP-04,2025-07-11,outflow,Payroll,143143.94
CT-003661,COMP-04,2025-07-12,inflow,Revenue/Collections,80410.89
CT-003662,COMP-04,2025-07-12,outflow,Payroll,32614.84
CT-003663,COMP-04,2025-07-13,inflow,Revenue/Collections,85295.03
CT-003664,COMP-04,2025-07-13,outflow,Vendor Payments,49534.75
CT-003665,COMP-04,2025-07-14,inflow,Revenue/Collections,192725.1
CT-003666,COMP-04,2025-07-14,outflow,Operating Expenses,143031.97
CT-003667,COMP-04,2025-07-15,inflow,Revenue/Collections,224496.66
CT-003668,COMP-04,2025-07-15,outflow,Payroll,146793.9
CT-003669,COMP-04,2025-07-16,inflow,Revenue/Collections,221148.66
CT-003670,COMP-04,2025-07-16,outflow,Payroll,130047.89
CT-003671,COMP-04,2025-07-17,inflow,Revenue/Collections,194338.27
CT-003672,COMP-04,2025-07-17,outflow,Operating Expenses,159371.49
CT-003673,COMP-04,2025-07-18,inflow,Revenue/Collections,225691.35
CT-003674,COMP-04,2025-07-18,outflow,Vendor Payments,138527.78
CT-003675,COMP-04,2025-07-19,inflow,Revenue/Collections,89743.83
CT-003676,COMP-04,2025-07-19,outflow,Payroll,33935.28
CT-003677,COMP-04,2025-07-20,inflow,Revenue/Collections,104471.39
CT-003678,COMP-04,2025-07-20,outflow,Payroll,44188.18
CT-003679,COMP-04,2025-07-21,inflow,Revenue/Collections,205769.56
CT-003680,COMP-04,2025-07-21,outflow,Operating Expenses,124204.93
CT-003681,COMP-04,2025-07-22,inflow,Revenue/Collections,201647.87
CT-003682,COMP-04,2025-07-22,outflow,Vendor Payments,156227.44
CT-003683,COMP-04,2025-07-23,inflow,Revenue/Collections,192312.52
CT-003684,COMP-04,2025-07-23,outflow,Payroll,142501.32
CT-003685,COMP-04,2025-07-24,inflow,Revenue/Collections,224926.62
CT-003686,COMP-04,2025-07-24,outflow,Operating Expenses,132702.0
CT-003687,COMP-04,2025-07-25,inflow,Revenue/Collections,219895.85
CT-003688,COMP-04,2025-07-25,outflow,Operating Expenses,133026.96
CT-003689,COMP-04,2025-07-26,inflow,Revenue/Collections,64153.04
CT-003690,COMP-04,2025-07-26,outflow,Payroll,54948.29
CT-003691,COMP-04,2025-07-27,inflow,Revenue/Collections,90287.85
CT-003692,COMP-04,2025-07-27,outflow,Operating Expenses,82968.0
CT-003693,COMP-04,2025-07-28,inflow,Revenue/Collections,221534.78
CT-003694,COMP-04,2025-07-28,outflow,Payroll,252500.78
CT-003695,COMP-04,2025-07-29,inflow,Revenue/Collections,193495.94
CT-003696,COMP-04,2025-07-29,outflow,Payroll,233652.91
CT-003697,COMP-04,2025-07-30,inflow,Revenue/Collections,207443.6
CT-003698,COMP-04,2025-07-30,outflow,Payroll,231461.03
CT-003699,COMP-04,2025-07-31,inflow,Revenue/Collections,225382.89
CT-003700,COMP-04,2025-07-31,outflow,Vendor Payments,213570.73
CT-003701,COMP-04,2025-08-01,inflow,Revenue/Collections,236989.75
CT-003702,COMP-04,2025-08-01,outflow,Payroll,162081.32
CT-003703,COMP-04,2025-08-02,inflow,Revenue/Collections,98803.71
CT-003704,COMP-04,2025-08-02,outflow,Vendor Payments,30175.98
CT-003705,COMP-04,2025-08-03,inflow,Revenue/Collections,100076.45
CT-003706,COMP-04,2025-08-03,outflow,Payroll,49086.6
CT-003707,COMP-04,2025-08-04,inflow,Revenue/Collections,242436.86
CT-003708,COMP-04,2025-08-04,outflow,Vendor Payments,136104.67
CT-003709,COMP-04,2025-08-05,inflow,Revenue/Collections,268595.53
CT-003710,COMP-04,2025-08-05,outflow,Operating Expenses,125891.45
CT-003711,COMP-04,2025-08-06,inflow,Revenue/Collections,230290.92
CT-003712,COMP-04,2025-08-06,outflow,Operating Expenses,133107.43
CT-003713,COMP-04,2025-08-07,inflow,Revenue/Collections,196935.22
CT-003714,COMP-04,2025-08-07,outflow,Operating Expenses,128092.24
CT-003715,COMP-04,2025-08-08,inflow,Revenue/Collections,196338.53
CT-003716,COMP-04,2025-08-08,outflow,Operating Expenses,123218.5
CT-003717,COMP-04,2025-08-09,inflow,Revenue/Collections,71093.3
CT-003718,COMP-04,2025-08-09,outflow,Payroll,32212.84
CT-003719,COMP-04,2025-08-10,inflow,Revenue/Collections,72646.08
CT-003720,COMP-04,2025-08-10,outflow,Operating Expenses,37070.93
CT-003721,COMP-04,2025-08-11,inflow,Revenue/Collections,204157.12
CT-003722,COMP-04,2025-08-11,outflow,Payroll,164935.06
CT-003723,COMP-04,2025-08-12,inflow,Revenue/Collections,196148.2
CT-003724,COMP-04,2025-08-12,outflow,Payroll,142170.55
CT-003725,COMP-04,2025-08-13,inflow,Revenue/Collections,203485.41
CT-003726,COMP-04,2025-08-13,outflow,Vendor Payments,134395.9
CT-003727,COMP-04,2025-08-14,inflow,Revenue/Collections,228875.07
CT-003728,COMP-04,2025-08-14,outflow,Vendor Payments,152875.42
CT-003729,COMP-04,2025-08-15,inflow,Revenue/Collections,233469.29
CT-003730,COMP-04,2025-08-15,outflow,Operating Expenses,164678.55
CT-003731,COMP-04,2025-08-16,inflow,Revenue/Collections,105441.39
CT-003732,COMP-04,2025-08-16,outflow,Operating Expenses,41789.13
CT-003733,COMP-04,2025-08-17,inflow,Revenue/Collections,83785.39
CT-003734,COMP-04,2025-08-17,outflow,Vendor Payments,35795.42
CT-003735,COMP-04,2025-08-18,inflow,Revenue/Collections,219126.83
CT-003736,COMP-04,2025-08-18,outflow,Operating Expenses,153314.8
CT-003737,COMP-04,2025-08-19,inflow,Revenue/Collections,222713.53
CT-003738,COMP-04,2025-08-19,outflow,Payroll,155270.44
CT-003739,COMP-04,2025-08-20,inflow,Revenue/Collections,228041.55
CT-003740,COMP-04,2025-08-20,outflow,Vendor Payments,136478.87
CT-003741,COMP-04,2025-08-21,inflow,Revenue/Collections,223437.56
CT-003742,COMP-04,2025-08-21,outflow,Operating Expenses,135133.08
CT-003743,COMP-04,2025-08-22,inflow,Revenue/Collections,210462.15
CT-003744,COMP-04,2025-08-22,outflow,Payroll,147841.15
CT-003745,COMP-04,2025-08-23,inflow,Revenue/Collections,92879.06
CT-003746,COMP-04,2025-08-23,outflow,Payroll,38028.95
CT-003747,COMP-04,2025-08-24,inflow,Revenue/Collections,92804.57
CT-003748,COMP-04,2025-08-24,outflow,Vendor Payments,62261.15
CT-003749,COMP-04,2025-08-25,inflow,Revenue/Collections,203425.02
CT-003750,COMP-04,2025-08-25,outflow,Vendor Payments,153599.64
CT-003751,COMP-04,2025-08-26,inflow,Revenue/Collections,221761.2
CT-003752,COMP-04,2025-08-26,outflow,Payroll,239546.13
